min_slip_m,mean_slip_m,median_slip_m,max_slip_m,std_slip_m,p95_slip_m,p99_slip_m,sum_slip_m,max_to_mean,p99_to_mean,target_moment_Nm,realized_moment_Nm,moment_rel_error,mw,attempt_index,accepted,decision,rupture_length_km,rupture_width_km,top_depth_km,strike_deg,dip_deg,rake_deg,reference_mean_slip_m,n_along,n_down,corr_length_km,hurst_nu,sigma_ln,sample_index,file_name
2.8853873809637274,16.58779877306244,14.33161700926062,52.757834152615594,9.896963129033074,35.45868502741988,52.59142827344191,1244.0849079796828,3.180520506330898,3.170488682250423,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,22,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,21,slip_Mw9.0_sample0021.npy
4.38943596610051,16.587798773062442,14.515498778817577,45.76089739936862,8.14472557525038,31.22737944807774,38.48284557669519,1244.084907979683,2.7587082545082167,2.319948903599491,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,23,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,22,slip_Mw9.0_sample0022.npy
5.189795994026346,16.587798773062442,14.760068768676106,39.017620065645744,7.905071554844833,31.616269538803664,35.443038273940736,1244.084907979683,2.3521879303845874,2.136693286362868,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,24,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,23,slip_Mw9.0_sample0023.npy
4.029037399000401,16.58779877306244,13.615097403611546,60.2492922488791,11.068250661191959,36.6526801249535,56.626463908626356,1244.0849079796828,3.632145112992342,3.4137419125546806,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,25,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,24,slip_Mw9.0_sample0024.npy
4.707076729898286,16.58779877306243,14.919191892236126,46.91109360588358,7.854633843716055,29.35149910396019,38.119777147716725,1244.0849079796824,2.828048148381467,2.2980612237484404,3.981071705534985e+22,3.9810717055349835e+22,4.21424612289053e-16,9.0,26,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,25,slip_Mw9.0_sample0025.npy
3.4660757317777184,16.58779877306243,13.071142791268985,60.38056609120237,10.803422239077985,36.747246735305545,49.98031422288512,1244.0849079796824,3.640058992592598,3.0130769553372017,3.981071705534985e+22,3.9810717055349835e+22,4.21424612289053e-16,9.0,28,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,26,slip_Mw9.0_sample0026.npy
5.689460172170752,16.587798773062435,14.43380061724095,41.42935166393194,8.528867477506532,35.12892997935622,41.18225797045696,1244.0849079796826,2.49757983146086,2.4826837203580268,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,29,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,27,slip_Mw9.0_sample0027.npy
2.8810004059855117,16.58779877306244,15.582435294352411,48.643773365367494,9.027659804066074,29.833085198762795,47.55760689500754,1244.0849079796828,2.93250322305344,2.8670233793912523,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,30,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,28,slip_Mw9.0_sample0028.npy
4.85226753088052,16.587798773062435,14.187122916480547,42.51640333730341,8.115921764325714,31.467979575033677,38.7178237187726,1244.0849079796826,2.563113039829458,2.3341146253623455,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,31,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,29,slip_Mw9.0_sample0029.npy
4.346960430960389,16.58779877306244,14.391346168590694,49.23624792341613,10.052781448914486,36.83531005350564,44.74491967842203,1244.0849079796828,2.9682207143344876,2.6974597588611346,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,32,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,30,slip_Mw9.0_sample0030.npy
